time,fcacc,rlvacc,frtjacc,frtmacc,fbracc,rlwacc,crtacc,rleavc,frootcj,frootcm,fbrchc,rlwodc,crootc,strucc(1),strucc(2),metabc(1),metabc(2),som1c(1),som1c(2),som2c(1),som2c(2),som3c,dslit,dsom2c(1),dsom2c(2),dsom3c,dsomtc,dsomsc,nppt,nstemp,natemp,Condition
1997.67,580.3107,184.2381,177.1932,9.326,37.7196,138.3053,33.5286,184.9264,197.7458,145.5422,808.1384,6289.704,1524.773,437.924,247.1902,18.1613,39.9478,30.2905,73.6741,801.5275,2552.244,2975.886,137.9093,244.4387,186.5268,-12.8353,83.6452,79.7204,0.326,14.66728667,14.35333333,N_addition
1997.75,603.9642,184.2381,199.6639,10.5086,37.7196,138.3053,33.5286,184.9264,197.7652,148.1428,805.7175,6286.554,1524.011,426.7676,246.099,16.5419,39.8547,28.6787,71.662,800.8256,2552.033,2975.989,137.9657,243.6782,186.417,-12.8299,83.5093,79.6456,0.1290322581,8.539948387,9.396774194,N_addition
1997.83,604.9948,184.2381,200.643,10.5602,37.7196,138.3053,33.5286,133.6725,182.2011,146.7579,803.3038,6283.406,1523.25,453.0611,245.4957,31.0433,41.4525,28.5062,70.3749,800.2806,2551.696,2976.069,134.5538,243.1315,186.3327,-12.826,83.4141,79.5862,0.2906666667,4.144723333,5.365833333,N_addition
1997.92,604.9948,184.2381,200.643,10.5602,37.7196,138.3053,33.5286,68.3237,166.6104,144.4147,800.8973,6280.271,1522.489,491.0444,245.888,50.2155,45.5552,28.982,69.6956,799.9498,2551.529,2976.126,130.9654,242.7193,186.2685,-12.8231,83.3622,79.5446,0.4312903226,-0.2207677419,-0.006451612903,N_addition
1998,0,0,0,0,0,0,0,0.6832,149.6039,140.9655,798.4981,6277.138,1521.728,532.4622,248.1165,69.3426,54.2871,30.7366,69.7286,799.932,2551.358,2976.158,128.0003,242.4262,186.2446,-12.822,83.3733,79.5272,0.3467741935,-0.1678032258,-2.194354839,N_addition
1998.08,0,0,0,0,0,0,0,0.6832,133.7619,137.4646,796.1061,6274.004,1520.967,527.9103,250.2468,66.1193,61.8322,32.343,70.1559,799.9762,2551.493,2976.181,128.0073,242.0995,186.2199,-12.8177,83.3902,79.5193,0.2942857143,-0.016725,-5.902678571,N_addition
1998.17,0,0,0,0,0,0,0,0.6832,119.6162,134.0559,793.7211,6270.874,1520.208,523.8911,252.0409,63.449,67.5238,33.543,70.8756,800.0602,2551.545,2976.215,128.0169,241.8021,186.1928,-12.8184,83.3955,79.5076,0.1606451613,0.6520709677,1.795967742,N_addition
1998.25,0,0,0,0,0,0,0,0.6832,107.0687,130.76,791.3434,6267.74,1519.448,519.9462,253.4177,60.877,71.5106,34.5163,71.8191,800.1756,2551.451,2976.24,128.0369,241.5033,186.1641,-12.8149,83.3928,79.4958,0.1553333333,5.914956667,4.905,N_addition
1998.33,0,0,0,0,0,0,0,0.6832,97.3527,128.1252,788.9729,6264.605,1518.69,514.0311,253.377,56.5321,69.31,35.5826,73.2964,800.3806,2551.427,2976.287,128.1158,241.0759,186.1141,-12.8134,83.3444,79.4756,0.2329032258,13.57308065,12.1733871,N_addition
1998.42,115.4679,103.9212,10.9695,0.5773,0,0,0,104.6044,99.4719,127.2818,786.6094,6261.472,1517.929,501.3091,250.6394,47.2454,56.7126,36.7065,74.8374,800.8799,2551.545,2976.379,128.3582,240.1742,186.0051,-12.8087,83.1954,79.4285,0.2263333333,19.23104,17.61833333,N_addition
1998.5,199.364,168.3499,29.4633,1.5507,0,0,0,169.0332,104.3931,128.5749,784.253,6258.337,1517.171,488.716,250.189,39.7543,53.5041,36.6612,74.7558,801.3674,2552.714,2976.444,128.585,239.2582,185.9421,-12.8047,83.1384,79.4172,0.2403225806,21.58012258,20.23145161,N_addition
1998.58,289.2441,184.2392,64.9376,3.4178,6.5969,24.1887,5.8639,184.9224,122.9628,131.759,788.4984,6279.393,1522.277,468.8531,250.1835,29.8594,50.8713,35.145,74.8002,801.8771,2555.868,2976.513,128.9605,237.8331,185.9102,-12.8009,83.1307,79.4581,0.1551612903,20.34569032,19.41935484,N_addition
1998.67,400.8208,184.3526,103.0096,5.4216,19.4467,71.3045,17.2859,185.0358,138.6289,136.4854,798.9597,6323.352,1532.934,457.0613,250.9049,26.1099,51.7875,33.6293,74.2032,801.9216,2556.887,2976.583,129.0982,236.9762,185.8353,-12.7966,83.0735,79.4359,0.2673333333,14.01414333,13.7175,N_addition
1998.75,431.4012,184.3773,124.4818,6.5517,20.8783,76.5537,18.5585,185.0605,143.7132,138.0565,797.9937,6325.437,1533.441,446.4792,251.5318,22.9885,51.7805,31.4683,74.3158,801.7067,2558.426,2976.635,129.2191,236.1887,185.7932,-12.7928,83.0482,79.4424,0.8532258065,10.42412258,11.33387097,N_addition
1998.83,445.6058,184.3773,137.9762,7.2619,20.8783,76.5537,18.5585,173.4293,143.8857,137.721,795.6031,6322.273,1532.673,442.8235,249.5238,23.8098,46.4049,30.0675,73.6527,801.2258,2558.538,2976.727,128.6116,235.4183,185.6796,-12.7882,82.916,79.3821,0.426,0.4746866667,1.170833333,N_addition
1998.92,445.6058,184.3773,137.9762,7.2619,20.8783,76.5537,18.5585,0.6777,130.4739,134.8182,793.2197,6319.109,1531.908,553.2076,250.4615,78.7781,51.1353,30.6183,73.3382,801.0696,2558.514,2976.769,120.4999,235.058,185.6372,-12.7868,82.8892,79.3573,0.1803225806,-0.1559451613,-4.508064516,N_addition
1999,0,0,0,0,0,0,0,0.6777,116.894,131.5303,790.8436,6315.946,1531.143,548.7709,252.0233,75.0375,57.2772,32.5217,73.426,801.1556,2558.713,2976.8,120.5163,234.7557,185.6007,-12.7854,82.8842,79.3421,0.4267741935,0,-5.671774194,N_addition
1999.08,0,0,0,0,0,0,0,0.6777,104.6285,128.2949,788.4745,6312.782,1530.379,544.0278,253.3464,71.1111,62.0704,34.2002,73.7706,801.3109,2558.98,2976.824,120.5491,234.424,185.5661,-12.7816,82.8797,79.3315,0.2186206897,0,-4.938793103,N_addition
1999.17,0,0,0,0,0,0,0,0.6777,93.5748,125.1167,786.1125,6309.625,1529.614,539.3997,254.4584,67.4465,65.6482,35.5377,74.2948,801.5118,2559.098,2976.86,120.5881,234.0908,185.5407,-12.7823,82.8712,79.3205,0.1809677419,-0.01599677419,-0.4225806452,N_addition
1999.25,0,0,0,0,0,0,0,0.6777,83.6457,122.0027,783.7576,6306.476,1528.85,535.1443,255.3379,64.2671,68.197,36.5342,74.936,801.7344,2559.072,2976.882,120.6289,233.7765,185.5067,-12.7781,82.8567,79.3063,0.598,7.54846,6.646666667,N_addition
1999.33,0,0,0,0,0,0,0,0.6777,76.0249,119.6291,781.4097,6303.327,1528.085,526.5422,254.5566,57.3263,63.4878,37.8696,76.0032,802.2199,2559.3,2976.936,120.7699,233.1699,185.4468,-12.7758,82.7938,79.2833,0.3632258065,13.26634194,11.8266129,N_addition
1999.42,129.5511,116.5959,12.3074,0.6478,0,0,0,117.2737,81.0896,118.905,779.0689,6300.178,1527.32,513.7461,252.4401,47.9827,54.6909,38.6104,76.4467,802.9894,2559.913,2977.013,121.0058,232.2605,185.3537,-12.7721,82.6915,79.2486,0.4113333333,18.75768,17.45,N_addition
1999.5,258.3271,184.248,55.8228,2.938,2.7573,10.11,2.4509,184.9258,112.3559,121.3605,779.4915,6307.14,1529.007,496.1458,249.027,37.4679,42.9967,37.9664,75.0995,803.9651,2560.561,2977.135,121.3263,230.9962,185.1792,-12.7657,82.5078,79.1674,0.6403225806,19.80554839,18.66451613,N_addition
1999.58,453.2676,184.6086,129.2585,6.8031,23.8675,87.5143,21.2156,185.2864,165.2298,127.5514,798.2352,6381.372,1547.003,474.404,245.8695,27.7605,36.0124,35.5608,71.8356,804.7182,2561.375,2977.275,121.6732,229.4533,184.9886,-12.758,82.3113,79.0727,0.08709677419,20.06692903,19.2733871,N_addition
1999.67,557.2438,184.8357,165.745,8.7234,35.6291,130.6402,31.6703,185.5134,175.4293,133.2314,807.5807,6421.291,1556.681,466.9369,247.3065,26.4159,41.7849,34.4547,69.9971,804.8111,2561.012,2977.346,121.6791,228.8971,184.8804,-12.7543,82.2192,79.0035,0.5303333333,15.55603,15.29666667,N_addition
1999.75,580.7413,184.8357,188.0677,9.8983,35.6291,130.6402,31.6703,185.5134,175.6879,136.387,805.1616,6418.083,1555.903,453.1206,248.8254,22.4366,45.7541,32.568,69.7595,804.7238,2562.652,2977.399,121.8202,227.9413,184.8404,-12.7512,82.2029,79.0093,0.385483871,8.010896774,8.839516129,N_addition
1999.83,583.8365,184.8357,191.008,10.0531,35.6291,130.6402,31.6703,121.6553,163.7795,135.1276,802.7496,6414.874,1555.124,485.6619,248.0193,39.2593,45.1994,32.4224,69.2707,804.6044,2562.563,2977.476,118.4768,227.259,184.7392,-12.7475,82.1037,78.9513,0.328,0.46776,1.050833333,N_addition
1999.92,583.8365,184.8357,191.008,10.0531,35.6291,130.6402,31.6703,0.6877,148.4268,132.3125,800.3448,6411.666,1554.348,561.6943,249.2762,76.1689,51.0769,33.545,69.1453,804.6829,2562.37,2977.518,113.6252,226.9074,184.6819,-12.7459,82.0643,78.9165,0.6448387097,-0.0136,0.124516129,N_addition
2000,0,0,0,0,0,0,0,0.6877,132.965,129.0827,797.9471,6408.457,1553.572,556.2543,251.238,71.7961,58.3383,35.3982,69.443,804.9267,2562.545,2977.548,113.6478,226.5308,184.6503,-12.7441,82.0562,78.9031,0.2767741935,0,-5.955645161,N_addition
2000.08,0,0,0,0,0,0,0,0.6877,119.0012,125.9048,795.5568,6405.248,1552.796,551.7039,252.9034,68.4553,64.0571,36.6705,70.031,805.1859,2562.701,2977.573,113.667,226.1994,184.6099,-12.7407,82.0434,78.8873,0.1917857143,0,-1.778571429,N_addition
2000.17,0,0,0,0,0,0,0,0.6877,106.4201,122.7837,793.1735,6402.049,1552.02,547.643,254.3273,65.655,68.4109,37.609,70.8218,805.4513,2562.737,2977.607,113.6859,225.8943,184.568,-12.7414,82.0236,78.8669,0.3409677419,0,-1.000806452,N_addition
2000.25,0,0,0,0,0,0,0,0.6877,95.127,119.7275,790.7975,6398.855,1551.245,542.9938,255.4566,62.3868,71.5462,38.4522,71.7532,805.7775,2562.808,2977.63,113.725,225.5503,184.528,-12.7372,82.0061,78.8514,0.3803333333,5.04241,5.748333333,N_addition
2000.33,0,0,0,0,0,0,0,0.6877,86.0771,117.1349,788.4285,6395.662,1550.468,537.6375,255.5585,58.5321,70.0663,39.1542,73.0852,806.1685,2562.605,2977.67,113.7898,225.1603,184.4734,-12.7351,81.9591,78.8227,0.2519354839,11.84092581,10.44354839,N_addition
2000.42,98.5804,88.7223,9.3651,0.4929,0,0,0,89.41,88.0204,116.0703,786.0667,6392.468,1549.693,527.8497,253.547,51.3887,60.2146,39.7661,74.5734,806.8808,2562.53,2977.745,113.9512,224.4691,184.3529,-12.7316,81.8452,78.7639,0.1116666667,19.20032667,17.62666667,N_addition
2000.5,209.2377,171.6088,35.7474,1.8814,0,0,0,172.2965,102.3903,117.6066,783.7119,6389.274,1548.917,522.6463,253.4123,48.4121,57.3281,39.8528,75.109,807.2827,2562.264,2977.797,114.0126,224.0783,184.254,-12.7288,81.7641,78.7109,0.3051612903,20.33877097,19.04193548,N_addition
2000.58,321.7288,184.9211,84.1962,4.4314,8.6724,31.7989,7.7088,185.6088,132.422,122.1095,790.0237,6417.871,1555.85,509.7465,252.9338,41.0577,52.6454,39.395,74.962,808.1888,2562.744,2977.883,114.1989,223.1453,184.1164,-12.7248,81.6507,78.6498,0.3803225806,19.0468871,18.24596774,N_addition
2000.67,483.7795,185.0768,137.9071,7.2583,27.6367,101.3346,24.566,185.7645,164.341,127.5584,806.5945,6484.183,1571.925,489.5955,249.9432,31.3257,42.5127,37.4301,73.5397,809.2732,2563.24,2978.022,114.5014,221.7186,183.8834,-12.7173,81.4443,78.537,0.076,14.86290333,14.58333333,N_addition
2000.75,531.5467,185.1552,165.0566,8.6872,31.0766,113.9475,27.6236,185.8429,171.7061,130.3821,807.609,6493.545,1574.196,478.9628,250.776,27.881,46.462,35.977,72.5853,809.6206,2564.303,2978.08,114.5992,220.9659,183.7964,-12.7143,81.3911,78.5096,0.1683870968,7.491912903,8.314516129,N_addition
2000.83,540.5715,185.1552,173.6301,9.1384,31.0766,113.9475,27.6236,121.8714,165.0484,129.5767,805.1896,6490.306,1573.409,516.6512,250.6267,46.9747,47.2071,35.4693,71.9907,809.7604,2563.698,2978.146,111.4909,220.558,183.6721,-12.7108,81.2835,78.4337,0.3763333333,1.353403333,1.481666667,N_addition
2000.92,540.5715,185.1552,173.6301,9.1384,31.0766,113.9475,27.6236,0.6889,149.7148,126.8984,802.7775,6487.064,1572.621,592.1882,251.8775,81.5781,52.7111,36.7991,71.8276,810.0927,2563.795,2978.19,107.0812,220.1086,183.6102,-12.7098,81.2398,78.402,0.1980645161,-0.8808935484,-1.32016129,N_addition
2001,0,0,0,0,0,0,0,0.6889,133.6482,123.7029,800.3726,6483.825,1571.834,588.1058,254.0212,78.5192,60.4879,38.23,72.068,810.4245,2563.718,2978.216,107.0815,219.8127,183.5663,-12.707,81.2159,78.3787,0.4387096774,-0.09231290323,-2.268548387,N_addition
2001.08,0,0,0,0,0,0,0,0.6889,119.3764,120.6037,797.975,6480.585,1571.047,583.631,255.7736,75.1115,66.3159,39.5177,72.6354,810.8224,2563.836,2978.238,107.0974,219.487,183.5177,-12.7027,81.1926,78.3585,0.2403571429,0,-0.4375,N_addition
2001.17,0,0,0,0,0,0,0,0.6889,106.7265,117.6067,795.5845,6477.345,1570.261,579.2899,257.1775,71.8923,70.4199,40.5466,73.4167,811.2415,2563.792,2978.272,107.1213,219.1676,183.4716,-12.7034,81.1634,78.3339,0.4396774194,2.209312903,2.055645161,N_addition
2001.25,0,0,0,0,0,0,0,0.6889,95.5189,114.7229,793.2013,6474.106,1569.478,574.3943,258.174,68.2397,72.8383,41.448,74.3787,811.7343,2563.83,2978.298,107.1621,218.8115,183.4237,-12.6992,81.1351,78.3131,0.2203333333,8.55764,7.690833333,N_addition
2001.33,39.3872,35.4485,3.7418,0.1969,0,0,0,36.1374,91.3794,113.0762,790.8251,6470.869,1568.694,564.9581,256.8132,60.694,65.1842,42.4864,75.9399,812.676,2563.872,2978.363,107.3,218.1541,183.3151,-12.6965,81.0467,78.2611,0.1906451613,15.90622903,14.54274194,N_addition
2001.42,181.6135,152.0773,28.0593,1.4768,0,0,0,152.7662,106.0085,113.6783,788.4561,6467.629,1567.911,552.1286,255.6816,51.5526,59.4066,42.8272,76.5633,813.9749,2564.731,2978.428,107.4975,217.2516,183.2135,-12.6937,80.9766,78.2262,0.643,17.47933,16.2175,N_addition
2001.5,275.2611,185.0513,64.8976,3.4157,3.9414,14.4518,3.5035,185.7402,128.8468,116.2086,790.0339,6478.844,1570.63,531.0993,252.4001,39.1372,46.4989,41.5139,75.8613,815.9216,2565.347,2978.552,107.8303,215.7839,183.0018,-12.6874,80.8076,78.1296,0.1370967742,21.11788065,19.82822581,N_addition
2001.58,391.1799,185.2126,111.5274,5.8699,15.9426,58.4563,14.1712,185.9014,152.1393,122.0069,799.6441,6519.598,1580.508,516.1286,254.2319,32.8548,50.4793,38.7892,74.7917,817.0473,2568.147,2978.607,108.003,214.6862,182.9167,-12.6845,80.7898,78.136,0.1206451613,20.98732581,20.1266129,N_addition
2001.67,474.5777,185.3591,149.8979,7.8894,23.6576,86.7446,21.029,186.048,164.5089,128.0033,804.9478,6544.619,1586.573,504.2495,256.4043,29.1433,54.8656,37.1782,74.5311,817.6472,2569.615,2978.662,108.1049,213.8611,182.8217,-12.6813,80.7448,78.1148,0.1633333333,16.22289,15.9375,N_addition
2001.75,505.938,185.3591,179.6902,9.4574,23.6576,86.7446,21.029,186.048,172.2861,131.8247,802.5364,6541.353,1585.779,489.9658,258.2388,24.8214,57.5029,35.29,74.9891,818.0652,2571.887,2978.712,108.2511,212.9165,182.7446,-12.6786,80.7234,78.118,0.2516129032,8.293445161,9.145967742,N_addition
2001.83,509.3106,185.3591,182.8942,9.626,23.6576,86.7446,21.029,138.9197,160.6117,130.8837,800.1323,6538.083,1584.987,514.4971,257.0295,38.384,53.3455,34.5807,75.1537,818.1843,2571.267,2978.794,106.1133,212.4386,182.5737,-12.6745,80.5877,78.0212,0.1866666667,1.74901,3.176666667,N_addition
2001.92,509.3106,185.3591,182.8942,9.626,23.6576,86.7446,21.029,0.6866,146.1402,128.2461,797.7354,6534.816,1584.196,602.9914,257.8946,80.8148,57.0327,35.6124,75.2057,818.3877,2571.002,2978.838,101.3234,212.1306,182.4856,-12.6717,80.5241,77.9725,0.1106451613,0.8911903226,0.6459677419,N_addition
2002,0,0,0,0,0,0,0,0.6866,131.9879,125.3788,795.3456,6531.547,1583.405,599.3431,259.1575,78.15,61.6385,36.9709,75.4769,818.6461,2570.761,2978.875,101.3267,211.8819,182.4106,-12.6698,80.4728,77.931,0.4632258065,-0.4410322581,-5.237903226,N_addition
2002.08,0,0,0,0,0,0,0,0.6866,117.784,122.2121,792.9631,6528.277,1582.614,594.069,260.8957,74.0638,67.4472,38.561,75.959,819.0563,2571.158,2978.897,101.3548,211.5303,182.3551,-12.6655,80.449,77.9128,0.2221428571,0,-2.090178571,N_addition
2002.17,0,0,0,0,0,0,0,0.6866,105.3406,119.1849,790.5876,6525.01,1581.824,589.8423,262.2377,71.0642,71.2745,39.6229,76.6579,819.4293,2571.193,2978.932,101.3771,211.2364,182.2997,-12.6662,80.4152,77.8855,0.3809677419,0.9129322581,1.062903226,N_addition
2002.25,0,0,0,0,0,0,0,0.6866,94.2445,116.2418,788.2194,6521.75,1581.033,585.1221,263.2457,67.6831,73.8125,40.5726,77.489,819.868,2571.234,2978.956,101.4139,210.908,182.2443,-12.6623,80.3834,77.8611,0.042,7.904373333,7.070833333,N_addition
2002.33,16.4707,14.8237,1.5647,0.0824,0,0,0,15.5103,87.9667,114.2762,785.8582,6518.483,1580.242,580.9333,262.2063,64.6658,67.6229,41.2352,78.8,820.2712,2570.664,2979.014,101.4549,210.6202,182.117,-12.6597,80.2881,77.7897,0.1980645161,15.4769871,14.11370968,N_addition
2002.42,183.7408,160.0348,22.5207,1.1853,0,0,0,160.7214,100.0236,114.4484,783.504,6515.229,1579.451,570.1036,260.1512,56.5593,58.2988,42.219,79.5049,821.3063,2570.929,2979.093,101.6061,209.904,181.9534,-12.6561,80.1775,77.7154,0.131,20.64825667,19.02416667,N_addition
2002.5,210.039,175.0792,33.2119,1.748,0,0,0,175.7658,96.7052,115.8438,781.1569,6511.977,1578.66,562.3962,261.5106,51.7656,59.6546,42.4752,79.6804,822.082,2571.856,2979.126,101.6967,209.3728,181.8844,-12.6537,80.1496,77.6993,0.0864516129,23.2978871,21.9483871,N_addition
2002.58,312.2275,185.7082,74.9515,3.9448,8.5722,31.4312,7.6197,186.3948,117.5723,120.7951,787.3725,6540.143,1585.489,547.2722,261.6384,43.2428,56.5758,41.9488,79.274,823.5146,2573.312,2979.209,101.8882,208.3461,181.7171,-12.65,80.0577,77.644,0.2464516129,20.02856774,19.17903226,N_addition
2002.67,405.4728,185.7082,111.3475,5.8604,18.4602,67.6875,16.4091,186.3948,133.5904,125.1648,794.8875,6573.122,1593.482,527.8522,259.9895,33.8976,48.5865,40.1445,78.7357,825.0638,2574.881,2979.319,102.1459,207.0561,181.494,-12.6446,79.9254,77.563,0.8216666667,17.48232,17.20666667,N_addition
2002.75,434.1845,185.7082,138.6236,7.296,18.4602,67.6875,16.4091,186.3948,141.528,128.4168,792.5062,6569.84,1592.686,507.8481,256.0797,26.4271,39.5674,37.4396,75.8777,826.1436,2575.289,2979.462,102.3912,205.7722,181.198,-12.6378,79.7224,77.4225,0.3161290323,8.589922581,9.65,N_addition
2002.83,437.4283,185.7082,141.7053,7.4582,18.4602,67.6875,16.4091,130.431,132.1207,127.4116,790.1322,6566.556,1591.891,531.5517,254.1941,39.8793,37.9557,36.0036,73.662,826.5936,2575.723,2979.55,100.3193,204.9167,181.0341,-12.6345,79.612,77.347,0.288,3.963903333,5.82,N_addition
2002.92,437.4283,185.7082,141.7053,7.4582,18.4602,67.6875,16.4091,68.942,120.8237,125.1648,787.7653,6563.274,1591.096,565.0174,253.9167,55.7865,40.3421,36.7017,72.4765,826.9315,2575.74,2979.604,98.3234,204.4423,180.9272,-12.6321,79.5394,77.2935,0.1803225806,-0.5230967742,-1.358870968,N_addition
2003,0,0,0,0,0,0,0,0.6894,108.6501,122.22,785.4053,6559.99,1590.302,605.7354,254.9849,74.3219,46.1116,38.2278,72.0151,827.3006,2575.764,2979.638,96.4515,204.126,180.8637,-12.631,79.4984,77.262,0.2864516129,-1.487167742,-6.42016129,N_addition
2003.08,0,0,0,0,0,0,0,0.6894,96.4932,119.0048,783.0526,6556.705,1589.507,601.4404,256.4353,71.3472,52.3942,39.3407,71.9202,827.659,2575.868,2979.66,96.4687,203.8463,180.8109,-12.6282,79.4691,77.2388,0.2937931034,-0.07963103448,-1.83362069,N_addition
2003.17,0,0,0,0,0,0,0,0.6894,86.0684,115.9871,780.7068,6553.432,1588.714,596.6703,257.4518,67.9677,56.5737,40.3413,72.0798,828.0807,2576.031,2979.687,96.4998,203.5375,180.7556,-12.6258,79.4386,77.2153,0.2461290323,2.254745161,3.42016129,N_addition
2003.25,0,0,0,0,0,0,0,0.6894,77.3521,113.2525,778.3681,6550.162,1587.919,592.1387,257.8448,64.8381,58.1055,41.0939,72.4342,828.5029,2575.764,2979.717,96.5353,203.2409,180.6933,-12.6228,79.395,77.1809,0.3306666667,6.44659,5.910833333,N_addition
2003.33,0,0,0,0,0,0,0,0.6894,70.8433,111.1665,776.0364,6546.885,1587.124,583.0203,256.8137,58.0965,54.2726,42.0361,72.8134,829.3466,2575.859,2979.77,96.6451,202.671,180.5941,-12.6209,79.3296,77.134,0.2219354839,14.33814839,12.84193548,N_addition
2003.42,115.0125,103.5113,10.9262,0.5751,0,0,0,104.2007,74.9791,110.5076,773.7117,6543.615,1586.33,567.1974,253.5472,47.5145,43.9698,42.3553,72.3545,830.8129,2576.009,2979.864,96.8564,201.6807,180.3974,-12.6173,79.1998,77.0404,0.3976666667,18.71816333,17.26333333,N_addition
2003.5,235.0216,185.6167,42.0141,2.2113,0.9323,3.4185,0.8287,186.3062,95.6304,112.0564,772.3262,6543.767,1586.364,547.404,250.4893,36.8607,36.8073,41.0833,70.3681,832.4739,2577.009,2979.965,97.1139,200.4427,180.1758,-12.6122,79.0698,76.9504,0.4103225806,19.21099355,18.03145161,N_addition
2003.58,355.5674,185.6167,87.0374,4.5809,14.0998,51.6993,12.5332,186.3062,124.8883,115.7514,783.1629,6588.766,1597.273,525.4723,249.4408,27.8804,35.3865,38.4327,68.7301,833.8413,2579.029,2980.045,97.3724,199.0972,180.0272,-12.6083,78.998,76.9136,0.315483871,19.20780645,18.47016129,N_addition
2003.67,526.3033,185.8522,129.3049,6.8055,36.7813,134.8649,32.6945,186.5416,148.1163,120.0208,803.466,6668.617,1616.631,502.325,245.4474,21.0094,30.5182,34.9989,65.0862,834.5087,2578.996,2980.183,97.6045,197.7388,179.7313,-12.601,78.7955,76.7672,0.3343333333,14.37592667,14.11333333,N_addition
2003.75,559.3845,185.8795,155.2794,8.1726,37.8095,138.635,33.6085,180.4121,155.8695,122.6414,802.0844,6669.047,1616.736,489.4963,242.4637,19.5882,29.0927,32.468,61.9686,834.4215,2577.995,2980.299,97.4641,196.7835,179.4833,-12.5952,78.6081,76.626,0.1719354839,8.453351613,9.308870968,N_addition
2003.83,559.3845,185.8795,155.2794,8.1726,37.8095,138.635,33.6085,130.4093,142.8319,121.4067,799.6816,6665.717,1615.926,514.8024,241.2836,34.562,31.0757,32.0937,60.4102,834.2977,2576.713,2980.371,95.515,196.3478,179.3313,-12.5922,78.4826,76.5272,0.2163333333,1.862186667,3.005833333,N_addition
2003.92,559.3845,185.8795,155.2794,8.1726,37.8095,138.635,33.6085,0.6893,129.8202,119.0033,797.286,6662.388,1615.116,594.7554,241.8759,75.3013,36.7015,33.1989,59.807,834.342,2576.22,2980.412,91.6349,196.0192,179.2467,-12.5902,78.4149,76.4764,0.3280645161,-2.307112903,-5.574193548,N_addition
2004,0,0,0,0,0,0,0,0.6893,114.9946,115.8051,794.8976,6659.058,1614.31,591.383,243.9572,73.2445,45.6553,34.4885,59.8413,834.4734,2576.061,2980.433,91.6263,195.8136,179.1993,-12.5888,78.3783,76.4503,0,-0.0003032258065,-4.248387097,N_addition
2004.08,0,0,0,0,0,0,0,0.6893,102.777,112.919,792.5164,6655.728,1613.504,588.7794,245.2875,71.7864,51.3636,35.4015,60.2196,834.5993,2575.548,2980.456,91.6194,195.6479,179.1379,-12.5869,78.3296,76.4114,0.08714285714,-0.2678607143,-3.828571429,N_addition
2004.17,0,0,0,0,0,0,0,0.6893,91.7892,110.0869,790.1423,6652.406,1612.698,585.3111,246.4087,69.4932,55.7804,36.4363,60.806,834.7827,2575.194,2980.483,91.6279,195.4361,179.0851,-12.5864,78.2878,76.3787,0.5529032258,-0.1032741935,-1.030645161,N_addition
2004.25,0,0,0,0,0,0,0,0.6893,81.9611,107.3211,787.7753,6649.076,1611.892,580.9223,247.2887,66.4026,59.0417,37.5164,61.5456,835.0384,2574.95,2980.506,91.6544,195.1727,179.0346,-12.5845,78.2505,76.3499,0.1066666667,7.26694,7.25,N_addition
2004.33,3.1082,2.7973,0.2953,0.0155,0,0,0,3.4866,74.7496,105.2337,785.4154,6645.75,1611.086,577.8602,246.6842,64.3954,56.0623,38.1617,62.8432,835.2365,2573.618,2980.553,91.6725,194.9861,178.9339,-12.5832,78.1653,76.2764,0.1609677419,14.79587419,13.40645161,N_addition
2004.42,160.7228,143.677,16.1935,0.8523,0,0,0,144.3663,82.7765,105.2242,783.0626,6642.432,1610.28,568.8103,245.2816,57.5479,50.7626,39.496,63.8696,835.834,2573.172,2980.608,91.7758,194.4602,178.8059,-12.5804,78.0784,76.2067,0.511,20.31247667,18.83,N_addition
2004.5,280.7887,185.8294,59.3962,3.1261,5.8387,21.4084,5.1899,186.5187,113.2872,108.1154,786.5526,6660.516,1614.664,549.7216,242.2717,44.9849,40.9828,40.268,64.014,837.1569,2572.798,2980.711,92.0114,193.3364,178.5714,-12.5749,77.9243,76.0872,0.2283870968,19.60210645,18.21370968,N_addition
2004.58,475.2771,186.142,131.8006,6.9369,27.0716,99.2625,24.0636,186.8313,164.9364,114.6853,805.3949,6735.019,1632.726,529.4799,239.5127,34.972,35.3562,39.0696,62.4296,838.3887,2572.079,2980.836,92.2313,192.1292,178.2822,-12.5688,77.7258,75.935,0.1725806452,21.9999871,21.17580645,N_addition
2004.67,601.1796,186.3813,180.8972,9.5209,40.3884,148.0909,35.9008,187.0706,182.9087,122.9605,816.2736,6780.463,1643.743,517.9756,240.4195,31.5494,39.635,37.7836,61.1578,838.9256,2570.978,2980.926,92.2833,191.4194,178.0727,-12.5644,77.5619,75.8135,0.3553333333,16.13414333,15.82,N_addition
