time,fcacc,rlvacc,frtjacc,frtmacc,fbracc,rlwacc,crtacc,rleavc,frootcj,frootcm,fbrchc,rlwodc,crootc,strucc(1),strucc(2),metabc(1),metabc(2),som1c(1),som1c(2),som2c(1),som2c(2),Condition,som3c,dslit,dsom2c(1),dsom2c(2),dsom3c,dsomtc,dsomsc,nppt,nstemp,natemp
2072,0,0,0,0,0,0,0,0.7528,142.3011,214.3317,1061.602,12503.25,3031.125,438.5928,216.8587,62.2379,44.4263,30.3785,55.4206,728.5848,2186.178,SW,3041.33,-117.557,-69.1767,-30.3565,-11.7589,-24.7843,-20.4331,0.4735483871,4.729345161,-10.16532258
2072.08,0,0,0,0,0,0,0,0.7528,130.0686,210.1908,1058.422,12497.01,3029.612,432.5881,217.9605,56.7446,48.3087,32.133,55.9523,728.8117,2186.386,SW,3041.368,-117.5128,-69.2943,-30.4695,-11.7597,-24.9313,-20.492,0.1846428571,5,-6.74375
2072.17,0,0,0,0,0,0,0,0.7528,119.0391,206.2166,1055.251,12490.77,3028.095,427.0904,218.7315,52.1723,50.5062,33.2375,56.6894,729.0911,2186.415,SW,3041.402,-117.4686,-69.4073,-30.5861,-11.7604,-25.0472,-20.5559,0.5070967742,5,0.2943548387
2072.25,0,0,0,0,0,0,0,0.7528,108.9337,202.3006,1052.09,12484.53,3026.581,420.8743,219.3228,47.3181,51.7846,33.9861,57.5074,729.451,2186.461,SW,3041.44,-117.4129,-69.5376,-30.701,-11.7612,-25.1442,-20.6205,0.3346666667,11.95009,7.7575
2072.33,15.2157,13.6941,1.4455,0.0761,0,0,0,14.447,100.9012,199.2782,1048.938,12478.29,3025.065,410.8501,218.5746,39.8759,47.4342,34.3136,58.5831,730.0409,2186.48,SW,3041.499,-117.309,-69.7435,-30.8751,-11.7625,-25.1496,-20.7154,0.3458064516,18.18122903,11.66532258
2072.42,175.3359,152.4827,21.7105,1.1427,0,0,0,153.2355,108.9115,198.7503,1045.796,12472.06,3023.552,391.8181,216.0922,28.2763,38.5497,32.8747,58.5703,730.9156,2187.77,SW,3041.599,-117.1009,-70.1194,-31.1981,-11.7644,-25.0909,-20.8541,0.269,24.85703667,18.42333333
2072.5,265.3493,201.3143,50.6645,2.6666,1.9267,7.0646,1.7126,202.0672,115.5939,200.8657,1044.589,12472.88,3023.755,373.4343,217.567,20.7571,40.6544,30.177,58.2266,731.1436,2190.824,SW,3041.67,-116.9186,-70.4552,-31.4602,-11.766,-25.2646,-20.9642,0.5632258065,27.29899032,21.09435484
2072.58,502.8755,201.3143,141.6031,7.4528,27.451,100.6535,24.4008,202.0672,170.4203,209.489,1066.945,12560.22,3044.926,351.4645,217.3658,14.9458,37.3467,26.5908,57.2041,730.2861,2191.751,SW,3041.815,-116.7368,-70.8017,-31.908,-11.7681,-25.3878,-21.1362,0.48,23.61051935,17.78387097
2072.67,638.9553,201.3143,191.1081,10.0583,42.5654,156.0732,37.8359,202.0672,181.3219,217.0142,1078.835,12609.34,3056.834,333.366,217.3154,12.2545,36.3822,23.8385,56.1524,728.5191,2192.012,SW,3041.958,-116.6253,-71.0377,-32.3362,-11.7713,-25.5479,-21.2998,0.326,19.66728667,14.35333333
2072.75,663.0699,201.3143,214.017,11.264,42.5654,156.0732,37.8359,202.0672,174.8232,220.6928,1075.604,12603.04,3055.303,322.3828,216.9607,11.411,36.5915,22.4648,55.5071,726.9668,2191.243,SW,3042.068,-116.5769,-71.162,-32.6496,-11.7737,-25.677,-21.4206,0.1290322581,13.53994839,9.396774194
2072.83,664.1245,201.3143,215.0188,11.3168,42.5654,156.0732,37.8359,146.0625,157.7054,219.6944,1072.381,12596.74,3053.775,349.7755,215.6081,26.9211,34.8822,22.9586,54.7549,725.6808,2190.367,SW,3042.16,-117.8892,-71.2678,-32.9145,-11.7755,-25.7282,-21.5179,0.2906666667,9.14331,5.365833333
2072.92,664.1245,201.3143,215.0188,11.3168,42.5654,156.0732,37.8359,74.6566,143.4823,217.2603,1069.169,12590.45,3052.251,389.4532,214.9464,47.0408,35.4785,24.1436,54.1,724.8903,2189.803,SW,3042.232,-119.1791,-71.3609,-33.1176,-11.7779,-25.8067,-21.5916,0.4312903226,4.779232258,-0.006451612903
2073,0,0,0,0,0,0,0,0.7466,131.5157,213.3144,1065.966,12584.15,3050.722,432.3132,215.7674,65.3607,39.7232,27.3454,54.0219,724.7767,2189.417,SW,3042.271,-120.1621,-71.4545,-33.2254,-11.7784,-25.9438,-21.6353,0.3467741935,4.832196774,-2.194354839
2073.08,0,0,0,0,0,0,0,0.7466,120.3661,209.2815,1062.773,12577.85,3049.198,425.7453,216.5833,58.7521,43.2656,29.8646,54.2763,724.8388,2189.471,SW,3042.309,-120.1118,-71.5688,-33.3354,-11.7791,-26.0749,-21.6874,0.2942857143,4.983275,-5.902678571
2073.17,0,0,0,0,0,0,0,0.7466,110.169,205.3228,1059.589,12571.56,3047.673,419.989,217.2075,53.5697,45.6217,31.4209,54.7423,725.0027,2189.39,SW,3042.343,-120.0638,-71.6786,-33.4441,-11.7797,-26.184,-21.7427,0.1606451613,5.652070968,1.795967742
2073.25,0,0,0,0,0,0,0,0.7466,100.8665,201.462,1056.415,12565.27,3046.152,414.4225,217.6216,48.9987,46.8416,32.4234,55.3342,725.2256,2189.088,SW,3042.382,-120.0134,-71.7902,-33.55,-11.7805,-26.2696,-21.7987,0.1553333333,10.91495667,4.905
2073.33,0,0,0,0,0,0,0,0.7466,92.3179,198.3136,1053.25,12559,3044.629,406.6066,216.8498,42.8697,43.4158,33.1416,56.0522,725.5829,2188.759,SW,3042.44,-119.9325,-71.9473,-33.713,-11.7821,-26.2788,-21.8817,0.2329032258,18.68033226,12.1733871
2073.42,118.1699,106.3529,11.2261,0.5908,0,0,0,107.0994,92.5134,197.0631,1050.095,12552.73,3043.107,391.8929,213.7637,32.7981,33.9053,32.9167,55.6044,726.2183,2188.181,SW,3042.548,-119.7663,-72.2366,-34.0276,-11.7846,-26.1832,-22.0052,0.2263333333,24.23104,17.61833333
2073.5,231.4224,193.0725,36.4324,1.9175,0,0,0,193.8191,98.9207,198.1272,1046.949,12546.46,3041.584,379.6906,214.4609,26.8663,36.7488,31.6602,54.539,726.5553,2188.971,SW,3042.614,-119.6407,-72.4752,-34.2434,-11.7858,-26.3226,-22.0774,0.2403225806,26.58012258,20.23145161
2073.58,352.1839,201.1768,84.0185,4.422,11.262,41.2939,10.0107,201.9234,122.7296,201.1148,1055.068,12581.48,3050.073,362.1618,216.6215,19.9616,40.0614,29.2063,54.8215,726.5168,2191.843,SW,3042.677,-119.4616,-72.7858,-34.4824,-11.7873,-26.5334,-22.1905,0.1551612903,25.34569032,19.41935484
2073.67,464.3788,201.1768,123.4109,6.4953,23.9933,87.9753,21.3273,201.9234,130.587,205.7548,1064.612,12621.86,3059.86,352.2672,219.9093,18.3516,47.1246,27.5261,54.909,726.1181,2192.421,SW,3042.741,-119.4033,-72.9515,-34.6863,-11.7888,-26.8145,-22.2803,0.2673333333,19.01414333,13.7175
2073.75,495.5575,201.1768,145.2895,7.6468,25.46,93.3534,22.6311,201.9234,130.6233,207.4933,1062.886,12620.94,3059.633,341.4038,221.4234,15.8151,46.9747,25.293,56.3846,725.2772,2193.868,SW,3042.801,-119.3579,-73.1209,-34.8943,-11.7903,-26.9608,-22.4014,0.8532258065,15.42412258,11.33387097
2073.83,510.0894,201.1768,159.0947,8.3734,25.46,93.3534,22.6311,189.2323,128.3764,207.2952,1059.702,12614.65,3058.104,337.0925,218.9655,17.3276,38.5653,23.7517,56.7894,723.9617,2193.474,SW,3042.908,-119.5554,-73.2796,-35.2062,-11.7928,-26.9133,-22.5419,0.426,5.47469,1.170833333
2073.92,510.0894,201.1768,159.0947,8.3734,25.46,93.3534,22.6311,0.7395,117.6948,203.989,1056.527,12608.35,3056.573,454.3507,218.8333,77.4159,39.4996,25.1142,56.5346,723.4304,2193.233,SW,3042.963,-122.6669,-73.3694,-35.3519,-11.794,-26.9886,-22.5987,0.1803225806,4.844054839,-4.508064516
2074,0,0,0,0,0,0,0,0.7395,107.8002,200.188,1053.362,12602.05,3055.045,447.94,219.299,69.8786,41.9732,28.599,56.5436,723.4698,2193.342,SW,3043.001,-122.6199,-73.4715,-35.4704,-11.7948,-27.0946,-22.6497,0.4267741935,5,-5.671774194
2074.08,0,0,0,0,0,0,0,0.7395,98.7036,196.4214,1050.207,12595.75,3053.516,441.1821,219.662,62.6484,43.6432,31.2466,56.7174,723.6991,2193.56,SW,3043.039,-122.5636,-73.5941,-35.5875,-11.7956,-27.186,-22.7036,0.2186206897,5,-4.938793103
2074.17,0,0,0,0,0,0,0,0.7395,90.3461,192.6954,1047.06,12589.47,3051.987,434.6526,219.9148,56.3574,44.6181,32.9941,56.981,724.0469,2193.586,SW,3043.074,-122.504,-73.7211,-35.6963,-11.7963,-27.2607,-22.7552,0.1809677419,4.984,-0.4225806452
2074.25,0,0,0,0,0,0,0,0.7395,82.6795,189.0191,1043.924,12583.17,3050.458,428.6947,220.0596,51.2051,45.016,34.0131,57.2758,724.4368,2193.377,SW,3043.112,-122.4472,-73.8438,-35.8017,-11.7971,-27.3217,-22.8055,0.598,12.54846,6.646666667
2074.33,0,0,0,0,0,0,0,0.7395,75.347,186.1043,1040.796,12576.87,3048.934,417.6491,218.6397,42.2559,39.8074,34.7544,57.4681,725.2059,2193.361,SW,3043.18,-122.3284,-74.0704,-35.9919,-11.799,-27.2899,-22.8904,0.3632258065,18.38879355,11.8266129
2074.42,132.555,119.2995,12.5927,0.6628,0,0,0,120.039,78.3736,184.86,1037.678,12570.57,3047.413,402.5978,216.3873,32.354,33.8766,34.0324,56.4793,726.1638,2193.635,SW,3043.269,-122.1632,-74.3765,-36.2525,-11.8012,-27.2397,-22.9825,0.4113333333,23.75768,17.45
2074.5,298.0267,201.045,63.8816,3.3622,5.3528,19.627,4.7581,201.7845,112.1633,187.3503,1039.92,12583.92,3050.648,385.4664,214.0973,24.1168,29.2029,31.8673,54.1107,726.8608,2193.361,SW,3043.391,-121.9862,-74.7072,-36.6046,-11.8043,-27.2282,-23.0851,0.6403225806,24.80554839,18.66451613
2074.58,497.532,201.1765,139.4681,7.3404,26.9185,98.701,23.9275,201.916,158.3147,194.271,1058.338,12656.68,3068.287,365.5703,213.096,17.6647,28.9854,28.6568,51.6222,726.8385,2193.11,SW,3043.524,-121.8119,-75.05,-36.9917,-11.8074,-27.3395,-23.2009,0.08709677419,25.06692903,19.2733871
2074.67,600.9772,201.243,176.96,9.3137,38.4229,140.884,34.1537,201.9825,159.7732,200.8739,1066.647,12692.52,3076.977,359.1162,216.8634,17.9431,39.9227,27.5031,50.7071,726.5692,2192.169,SW,3043.592,-121.8133,-75.1618,-37.1715,-11.8091,-27.6783,-23.258,0.5303333333,20.55603,15.29666667
2074.75,624.6824,201.243,199.4799,10.4989,38.4229,140.884,34.1537,201.9825,153.7461,204.5699,1063.452,12686.16,3075.439,345.5576,219.5296,15.0555,44.1464,25.6919,52.1114,725.7234,2193.696,SW,3043.649,-121.7183,-75.3557,-37.3692,-11.8106,-27.924,-23.3757,0.385483871,13.01089677,8.839516129
2074.83,627.847,201.243,202.4863,10.6572,38.4229,140.884,34.1537,132.4554,140.8185,203.5432,1060.266,12679.83,3073.903,378.9202,217.9144,33.0612,39.0226,26.256,53.0013,724.9711,2193.131,SW,3043.737,-123.1286,-75.5199,-37.624,-11.8132,-27.9334,-23.5027,0.328,5.441343333,1.050833333
2074.92,627.847,201.243,202.4863,10.6572,38.4229,140.884,34.1537,0.7487,128.9194,200.3929,1057.09,12673.5,3072.365,458.5093,217.9162,72.4251,40.313,28.4774,53.1668,724.8861,2192.619,SW,3043.791,-125.0257,-75.6262,-37.7672,-11.8148,-28.0251,-23.5668,0.6448387097,4.9864,0.124516129
2075,0,0,0,0,0,0,0,0.7487,118.0763,196.6697,1053.923,12667.17,3070.828,450.726,218.5614,64.0245,43.183,31.6332,53.5119,725.1898,2192.746,SW,3043.829,-124.9689,-75.7645,-37.8785,-11.8155,-28.1462,-23.6219,0.2767741935,5,-5.955645161
2075.08,0,0,0,0,0,0,0,0.7487,108.1082,192.9786,1050.766,12660.84,3069.292,444.2301,219.0554,57.8511,45.179,33.4197,54.0174,725.5852,2192.814,SW,3043.866,-124.9177,-75.8927,-37.9906,-11.8163,-28.2511,-23.6804,0.1917857143,5,-1.778571429
2075.17,0,0,0,0,0,0,0,0.7487,98.9508,189.3265,1047.619,12654.52,3067.761,438.466,219.4386,52.9289,46.4315,34.4723,54.6065,726.0084,2192.702,SW,3043.901,-124.8693,-76.0134,-38.0983,-11.817,-28.3393,-23.738,0.3409677419,5,-1.000806452
2075.25,0,0,0,0,0,0,0,0.7487,90.5536,185.7237,1044.48,12648.2,3066.224,431.9858,219.6912,47.7763,46.9843,35.1506,55.2219,726.5244,2192.652,SW,3043.938,-124.8094,-76.1508,-38.2059,-11.8178,-28.4124,-23.7963,0.3803333333,10.04241,5.748333333
2075.33,0,0,0,0,0,0,0,0.7487,82.9207,182.6113,1041.352,12641.87,3064.694,424.8525,219.0622,42.541,44.0748,35.4042,55.9216,727.1052,2192.128,SW,3043.991,-124.7383,-76.3019,-38.3421,-11.8196,-28.4205,-23.8677,0.2519354839,16.94339677,10.44354839
2075.42,100.81,90.729,9.577,0.5041,0,0,0,91.4777,83.5651,181.1371,1038.232,12635.54,3063.165,412.9099,216.5917,34.6609,36.0406,34.904,55.8223,728.001,2191.503,SW,3044.079,-124.6102,-76.5492,-38.5943,-11.8216,-28.3369,-23.9715,0.1116666667,24.20284333,17.62666667
2075.5,242.9336,197.3149,43.3378,2.2809,0,0,0,198.0636,100.2181,182.7173,1035.122,12629.21,3061.634,408.1232,217.6528,32.7903,38.5314,34.4748,55.6453,728.356,2190.799,SW,3044.131,-124.5733,-76.6562,-38.7385,-11.8228,-28.462,-24.0274,0.3051612903,25.33877097,19.04193548
2075.58,386.8077,201.2823,103.9995,5.4737,13.6894,50.1945,12.1684,202.031,133.3362,188.1928,1045.686,12673.08,3072.269,396.7051,219.5789,27.9742,41.5509,33.1414,55.201,729.0074,2190.739,SW,3044.21,-124.4776,-76.8893,-38.9696,-11.8245,-28.6508,-24.1166,0.3803225806,24.0468871,18.24596774
2075.67,552.2072,201.2849,159.406,8.3898,32.9628,120.8634,29.3002,202.0336,157.4373,194.5582,1061.8,12737.4,3087.861,378.2108,218.708,20.9546,36.3357,30.5053,55.1259,729.4864,2190.41,SW,3044.345,-124.3125,-77.2265,-39.36,-11.8278,-28.7165,-24.2817,0.076,19.86290333,14.58333333
2075.75,600.9307,201.3102,187.0691,9.8457,36.487,133.7857,32.4329,202.0589,158.1831,198.3209,1062.134,12743.95,3089.448,367.9937,220.806,18.7631,42.993,28.8578,54.8878,729.3921,2191.321,SW,3044.403,-124.2479,-77.3986,-39.5484,-11.8291,-28.9628,-24.3601,0.1683870968,12.49190968,8.314516129
2075.83,610.1544,201.3102,195.8316,10.3069,36.487,133.7857,32.4329,132.5055,149.8731,197.8965,1058.952,12737.59,3087.904,407.5638,220.1105,40.0549,40.6514,28.4016,55.2822,729.242,2190.097,SW,3044.483,-125.6221,-77.5063,-39.7637,-11.8305,-29.011,-24.4572,0.3763333333,6.353403333,1.481666667
2075.92,610.1544,201.3102,195.8316,10.3069,36.487,133.7857,32.4329,0.749,137.2965,194.9134,1055.78,12731.23,3086.359,486.38,220.1975,76.1474,41.9045,31.0796,55.4026,729.462,2190.038,SW,3044.537,-127.3932,-77.6527,-39.9162,-11.8323,-29.1077,-24.5253,0.1980645161,4.102203226,-1.32016129
2076,0,0,0,0,0,0,0,0.749,125.5479,191.1962,1052.617,12724.87,3084.815,480.3665,221.0921,69.8593,45.4613,33.557,55.7062,729.9002,2189.793,SW,3044.575,-127.3559,-77.7675,-40.0183,-11.8332,-29.242,-24.5747,0.4387096774,4.907687097,-2.268548387
2076.08,0,0,0,0,0,0,0,0.749,114.8566,187.5588,1049.464,12718.52,3083.271,473.9079,221.7432,63.6011,47.7234,35.4661,56.239,730.4852,2189.812,SW,3044.613,-127.31,-77.8999,-40.1293,-11.834,-29.3553,-24.6332,0.2403571429,5,-0.4375
2076.17,0,0,0,0,0,0,0,0.749,105.1162,184.0107,1046.32,12712.16,3081.732,467.7247,222.177,58.1216,48.8962,36.7153,56.8706,731.1262,2189.609,SW,3044.647,-127.2617,-78.0335,-40.2329,-11.8347,-29.4424,-24.6898,0.4396774194,7.219216129,2.055645161
2076.25,0,0,0,0,0,0,0,0.749,96.172,180.5733,1043.186,12705.8,3080.188,460.8828,222.3717,52.5057,48.929,37.5267,57.5521,731.8818,2189.524,SW,3044.687,-127.2037,-78.1824,-40.3463,-11.8356,-29.5093,-24.7519,0.2203333333,13.59784667,7.690833333
2076.33,40.2606,36.2346,3.8248,0.2013,0,0,0,36.9836,91.2071,178.5791,1040.061,12699.44,3078.65,448.7867,220.3974,43.2638,41.1632,37.8183,58.0802,733.2079,2189.222,SW,3044.765,-127.0874,-78.4422,-40.5722,-11.838,-29.4386,-24.8585,0.1906451613,21.01350968,14.54274194
2076.42,211.7699,175.1714,34.7686,1.8299,0,0,0,175.9203,108.5876,179.4183,1036.946,12693.08,3077.114,434.0483,219.4534,34.2211,38.8293,36.7789,57.4761,734.7056,2189.949,SW,3044.839,-126.946,-78.755,-40.7981,-11.8401,-29.4677,-24.9445,0.643,22.47933,16.2175
2076.5,339.7356,201.2387,82.4645,4.3402,9.3046,34.1168,8.2707,201.9877,135.234,182.9567,1043.137,12720.84,3083.846,412.6133,217.395,24.3423,32.7713,33.7913,55.6172,736.2969,2189.944,SW,3044.969,-126.7493,-79.1774,-41.1684,-11.8434,-29.4498,-25.0646,0.1370967742,26.11788065,19.82822581
2076.58,456.2396,201.3044,129.6893,6.8258,21.3156,78.1573,18.9472,202.0534,148.135,189.7136,1051.999,12758.5,3092.979,399.3651,221.7927,21.0533,43.7668,30.7355,54.6868,736.7543,2192.511,SW,3045.02,-126.7059,-79.436,-41.3675,-11.8444,-29.819,-25.1396,0.1206451613,25.98732581,20.1266129
2076.67,538.2942,201.3517,168.1936,8.8523,28.7814,105.5317,25.5834,202.1007,150.8858,196.1537,1056.298,12779.49,3098.066,389.1656,226.5101,19.5696,53.1149,29.2245,55.4401,736.7809,2193.723,SW,3045.071,-126.6615,-79.6115,-41.5409,-11.8457,-30.1795,-25.233,0.1633333333,21.22289,15.9375
2076.75,570.2891,201.3517,198.5888,10.452,28.7814,105.5317,25.5834,202.1007,152.2996,200.5091,1053.133,12773.1,3096.521,375.6264,229.7976,16.6792,56.4152,27.5583,57.5275,736.4746,2196.006,SW,3045.123,-126.5668,-79.8151,-41.7356,-11.8472,-30.4345,-25.3666,0.2516129032,13.29344516,9.145967742
2076.83,573.7352,201.3517,201.8626,10.6243,28.7814,105.5317,25.5834,150.9061,138.9877,199.8392,1049.979,12766.71,3094.971,401.0893,227.7919,31.8247,46.5913,27.0236,59.4453,736.151,2194.795,SW,3045.222,-127.6192,-79.9334,-42.0092,-11.8498,-30.3731,-25.5205,0.1866666667,6.70735,3.176666667
2076.92,573.7352,201.3517,201.8626,10.6243,28.7814,105.5317,25.5834,0.7459,127.5128,196.8461,1046.833,12760.33,3093.426,494.1528,227.3816,77.2084,45.3565,29.2214,59.753,736.2126,2194.252,SW,3045.282,-129.7955,-80.0299,-42.17,-11.8513,-30.4206,-25.5945,0.1106451613,5.835796774,0.6459677419
2077,0,0,0,0,0,0,0,0.7459,116.9475,193.5024,1043.697,12753.94,3091.882,488.8994,227.4167,71.6834,45.8361,31.7,59.9312,736.501,2193.761,SW,3045.331,-129.7641,-80.1212,-42.3015,-11.8526,-30.4923,-25.6534,0.4632258065,4.558967742,-5.237903226
2077.08,0,0,0,0,0,0,0,0.7459,106.9416,189.7837,1040.571,12747.55,3090.338,481.3247,227.9165,64.1278,47.7601,34.2735,60.2007,737.0648,2194.254,SW,3045.369,-129.7083,-80.2623,-42.4224,-11.8533,-30.5973,-25.712,0.2221428571,5,-2.090178571
2077.17,0,0,0,0,0,0,0,0.7459,97.8861,186.1949,1037.453,12741.18,3088.793,475.2892,228.1606,58.7834,48.4636,35.6983,60.5525,737.6174,2194.198,SW,3045.41,-129.6614,-80.3842,-42.5355,-11.8542,-30.6717,-25.7675,0.3809677419,5.917390323,1.062903226
2077.25,0,0,0,0,0,0,0,0.7459,89.604,182.6777,1034.346,12734.82,3087.249,468.6666,228.2506,53.332,48.4492,36.7083,60.9126,738.2807,2194.147,SW,3045.449,-129.6056,-80.5221,-42.6478,-11.855,-30.7293,-25.8227,0.042,12.93609,7.070833333
2077.33,16.832,15.1488,1.599,0.0842,0,0,0,15.8946,83.4721,180.2445,1031.247,12728.47,3085.704,463.1482,226.438,49.1971,41.7442,37.2016,61.0108,738.8669,2192.979,SW,3045.523,-129.5567,-80.6397,-42.8433,-11.8574,-30.6569,-25.9051,0.1980645161,20.58622258,14.11370968
2077.42,208.6865,181.0116,26.2911,1.3837,0,0,0,181.7574,96.5208,180.2541,1028.158,12722.11,3084.16,450.9406,224.318,40.6351,36.018,37.3432,60.0291,740.1362,2192.823,SW,3045.612,-129.4381,-80.8931,-43.104,-11.8596,-30.6065,-25.9954,0.131,25.64825667,19.02416667
2077.5,238.5306,198.3421,38.1791,2.0094,0,0,0,199.0879,88.9525,181.0276,1025.078,12715.75,3082.618,443.9946,227.3797,37.174,42.2775,37.0168,59.8938,740.8773,2193.631,SW,3045.643,-129.383,-81.0459,-43.2155,-11.8602,-30.8294,-26.0424,0.0864516129,28.2978871,21.9483871
2077.58,357.6463,201.2809,83.1944,4.3787,12.3826,45.4029,11.0068,202.0268,106.169,185.0221,1034.364,12754.78,3092.081,430.8813,229.756,31.2283,46.4402,35.6943,59.346,742.0727,2194.65,SW,3045.716,-129.2779,-81.3178,-43.451,-11.8621,-31.0508,-26.1346,0.2464516129,25.02856774,19.17903226
2077.67,453.4004,201.3358,120.9456,6.3656,22.4556,82.3373,19.9606,202.0816,117.8335,188.4562,1041.324,12785.33,3099.488,413.3534,229.8314,24.0689,41.9418,33.4119,60.1181,743.2081,2195.754,SW,3045.819,-129.1259,-81.6497,-43.7728,-11.8648,-31.1303,-26.2919,0.8216666667,22.48232,17.20666667
2077.75,482.7334,201.3358,148.8119,7.8322,22.4556,82.3373,19.9606,202.0816,121.2372,191.3535,1038.204,12778.94,3097.936,394.6196,226.8499,18.281,34.4105,30.5069,58.7452,743.7078,2195.586,SW,3045.964,-128.9708,-81.962,-44.1834,-11.8691,-31.0934,-26.4394,0.3161290323,13.58992258,9.65
2077.83,486.0475,201.3358,151.9603,7.9979,22.4556,82.3373,19.9606,141.4081,110.7717,190.3116,1035.094,12772.55,3096.385,418.5772,224.2053,33.2985,30.4301,29.0536,56.6989,743.6479,2195.816,SW,3046.064,-130.0909,-82.1959,-44.4821,-11.8713,-31.0649,-26.5256,0.288,8.962596667,5.82
2077.92,486.0475,201.3358,151.9603,7.9979,22.4556,82.3373,19.9606,74.7441,101.1552,187.7684,1031.993,12766.17,3094.839,452.3294,222.8808,49.0846,29.9334,30.6453,55.2471,743.8181,2195.57,SW,3046.132,-131.1124,-82.3499,-44.6741,-11.8732,-31.0893,-26.5773,0.1803225806,4.427664516,-1.358870968
2078,0,0,0,0,0,0,0,0.7474,92.7301,184.3695,1028.901,12759.78,3093.295,493.9127,222.8434,67.0103,32.3976,33.3599,54.5174,744.2734,2195.417,SW,3046.175,-132.0243,-82.4745,-44.7923,-11.8742,-31.1747,-26.6123,0.2864516129,3.512832258,-6.42016129
2078.08,0,0,0,0,0,0,0,0.7474,84.6019,180.6863,1025.819,12753.39,3091.751,487.6759,223.1996,61.3148,35.4355,35.0924,54.1626,744.7871,2195.403,SW,3046.211,-131.9802,-82.5915,-44.8901,-11.8756,-31.2763,-26.647,0.2937931034,4.920368966,-1.83362069
2078.17,0,0,0,0,0,0,0,0.7474,77.3514,177.1841,1022.746,12747.02,3090.208,480.9134,223.273,55.5677,37.0321,36.3687,54.0096,745.419,2195.466,SW,3046.247,-131.9265,-82.7241,-44.9965,-11.8763,-31.3524,-26.6895,0.2461290323,7.258464516,3.42016129
2078.25,0,0,0,0,0,0,0,0.7474,70.8494,173.9533,1019.682,12740.65,3088.664,474.637,222.8484,50.7066,36.7409,37.0877,53.922,746.0512,2194.863,SW,3046.29,-131.8738,-82.8512,-45.1057,-11.8774,-31.3846,-26.7325,0.3306666667,11.46549,5.910833333
2078.33,0,0,0,0,0,0,0,0.7474,64.8553,171.3622,1016.628,12734.29,3087.118,462.7145,221.0538,42.033,32.6206,37.4493,53.4333,747.2458,2194.634,SW,3046.357,-131.7621,-83.0885,-45.2895,-11.8797,-31.3446,-26.8004,0.2219354839,19.49692258,12.84193548
2078.42,117.5204,105.7684,11.1644,0.5876,0,0,0,106.5158,67.5873,170.1031,1013.582,12727.94,3085.574,444.5442,217.373,31.2811,25.6089,36.2529,51.475,748.9,2194.013,SW,3046.462,-131.5856,-83.4435,-45.5933,-11.8824,-31.2374,-26.8869,0.3976666667,23.71816333,17.26333333
2078.5,284.716,201.4519,55.4005,2.9158,4.4906,16.4656,3.9917,202.1993,97.5417,171.7838,1015.035,12738.04,3088.021,424.7351,214.9748,22.8711,24.137,33.5695,48.8214,750.1763,2194.172,SW,3046.565,-131.4047,-83.8046,-45.9025,-11.8851,-31.2522,-26.9639,0.4103225806,24.21099355,18.03145161
2078.58,408.6887,201.4519,102.272,5.3827,17.9248,65.7241,15.9331,202.1993,121.4532,175.7255,1025.41,12780.92,3098.416,404.4882,215.6953,17.0158,27.7209,30.369,47.9769,750.6801,2195.777,SW,3046.64,-131.2439,-84.1334,-46.1508,-11.887,-31.4375,-27.0582,0.315483871,24.20780645,18.47016129
2078.67,583.0689,201.4519,147.7095,7.7742,40.704,149.248,36.1813,202.1993,140.3067,180.617,1045.085,12858.04,3117.11,383.3031,213.301,12.9622,26.9261,27.054,46.3188,750.1794,2194.668,SW,3046.771,-131.0977,-84.4229,-46.5237,-11.8905,-31.5163,-27.1801,0.3343333333,19.37592667,14.11333333
2078.75,616.9954,201.4519,174.6664,9.193,41.7031,152.9115,37.0695,195.5267,142.6413,184.0575,1042.951,12855.29,3116.438,371.2612,211.1428,13.2929,26.4943,24.8323,45.1307,749.0522,2192.691,SW,3046.889,-131.1712,-84.612,-46.846,-11.8933,-31.5901,-27.2872,0.1719354839,13.45335161,9.308870968
2078.83,616.9954,201.4519,174.6664,9.193,41.7031,152.9115,37.0695,141.3348,127.897,183.1113,1039.826,12848.87,3114.879,397.1815,209.3688,29.7835,26.3879,24.9881,44.3648,748.349,2190.435,SW,3046.969,-132.3338,-84.7124,-47.059,-11.8952,-31.6331,-27.3548,0.2163333333,6.815593333,3.005833333
2078.92,616.9954,201.4519,174.6664,9.193,41.7031,152.9115,37.0695,0.7471,116.9601,180.4649,1036.711,12842.45,3113.319,480.3345,209.0081,73.533,28.9202,27.3893,44.0309,748.1125,2189.428,SW,3047.021,-134.46,-84.8103,-47.193,-11.8973,-31.7297,-27.4025,0.3280645161,2.659929032,-5.574193548
2079,0,0,0,0,0,0,0,0.7471,106.3832,176.7351,1033.605,12836.03,3111.76,475.4785,210.0036,68.6334,34.263,29.7596,44.1858,748.218,2188.995,SW,3047.051,-134.433,-84.8862,-47.272,-11.898,-31.8917,-27.4382,0,4.999696774,-4.248387097
2079.08,0,0,0,0,0,0,0,0.7471,97.3548,173.3848,1030.509,12829.62,3110.202,471.7228,210.4092,65.1633,36.9269,31.2838,44.6573,748.3686,2188.024,SW,3047.081,-134.4104,-84.9513,-47.3563,-11.8986,-31.997,-27.4809,0.08714285714,4.732139286,-3.828571429
